timestamp,block_height,bits,transaction_count,block_size
2022-05-08 03:28:02.000000 UTC,1660074,1c013e54,1,1721
2022-05-08 03:27:46.000000 UTC,1660073,1c014274,4,4905
2022-05-08 03:25:25.000000 UTC,1660072,1c014737,2,4125
2022-05-08 03:25:15.000000 UTC,1660071,1c014b1d,2,1964
2022-05-08 03:23:31.000000 UTC,1660070,1c015152,8,10111
2022-05-08 03:21:08.000000 UTC,1660069,1c015380,3,16759
2022-05-08 03:20:38.000000 UTC,1660068,1c0154b3,1,1699
2022-05-08 03:19:37.000000 UTC,1660067,1c01560f,1,1725
2022-05-08 03:19:26.000000 UTC,1660066,1c015e5d,1,1714
2022-05-08 03:18:56.000000 UTC,1660065,1c0169ad,1,1714
2022-05-08 03:18:36.000000 UTC,1660064,1c017094,2,1901
2022-05-08 03:17:53.000000 UTC,1660063,1c017014,2,3030
2022-05-08 03:16:43.000000 UTC,1660062,1c016c68,5,14444
2022-05-08 03:15:08.000000 UTC,1660061,1c01752e,1,1714
2022-05-08 03:15:06.000000 UTC,1660060,1c017562,1,1693
2022-05-08 03:15:05.000000 UTC,1660059,1c017aee,3,27761
2022-05-08 03:14:38.000000 UTC,1660058,1c0180cf,2,1938
2022-05-08 03:12:57.000000 UTC,1660057,1c0184b0,3,15088
2022-05-08 03:11:06.000000 UTC,1660056,1c01862b,3,3291
2022-05-08 03:10:43.000000 UTC,1660055,1c01914f,4,5646
2022-05-08 03:09:26.000000 UTC,1660054,1c019a6c,2,3210
2022-05-08 03:08:47.000000 UTC,1660053,1c019a83,2,1958
2022-05-08 03:08:40.000000 UTC,1660052,1c019df0,1,2671
2022-05-08 03:08:25.000000 UTC,1660051,1c01a41b,2,2526
2022-05-08 03:07:15.000000 UTC,1660050,1c01a422,1,1714
2022-05-08 03:06:54.000000 UTC,1660049,1c01a58a,2,1958
2022-05-08 03:06:28.000000 UTC,1660048,1c01a1df,2,1903
2022-05-08 03:05:33.000000 UTC,1660047,1c01b0dc,1,1721
2022-05-08 03:05:16.000000 UTC,1660046,1c01b237,2,2916
2022-05-08 03:04:47.000000 UTC,1660045,1c01c267,2,1937
2022-05-08 03:03:48.000000 UTC,1660044,1c01bfdc,1,1721
2022-05-08 03:02:43.000000 UTC,1660043,1c01c2a3,7,8786
2022-05-08 03:00:55.000000 UTC,1660042,1c01d147,4,5404
2022-05-08 02:59:46.000000 UTC,1660041,1c01d051,1,1714
2022-05-08 02:58:54.000000 UTC,1660040,1c01cdb3,1,1714
2022-05-08 02:58:47.000000 UTC,1660039,1c01dbcb,3,2170
2022-05-08 02:57:25.000000 UTC,1660038,1c01ce78,2,1965
2022-05-08 02:56:58.000000 UTC,1660037,1c01dc88,4,4218
2022-05-08 02:56:07.000000 UTC,1660036,1c01d5e9,2,1976
2022-05-08 02:55:37.000000 UTC,1660035,1c01d03f,1,1720
2022-05-08 02:55:23.000000 UTC,1660034,1c01d482,1,2671
2022-05-08 02:54:49.000000 UTC,1660033,1c01d24e,1,1714
2022-05-08 02:52:57.000000 UTC,1660032,1c01d331,2,2789
2022-05-08 02:51:25.000000 UTC,1660031,1c01d618,1,1693
2022-05-08 02:51:07.000000 UTC,1660030,1c01c149,3,32923
2022-05-08 02:50:42.000000 UTC,1660029,1c01c424,4,22241
2022-05-08 02:49:32.000000 UTC,1660028,1c01b366,2,1958
2022-05-08 02:49:02.000000 UTC,1660027,1c01acbb,3,2210
2022-05-08 02:48:10.000000 UTC,1660026,1c01a7aa,1,1693
2022-05-08 02:47:34.000000 UTC,1660025,1c019f62,4,8031
2022-05-08 02:43:47.000000 UTC,1660024,1c019cca,1,1714
2022-05-08 02:42:54.000000 UTC,1660023,1c019c70,8,30881
2022-05-08 02:39:37.000000 UTC,1660022,1c018cc7,2,2903
2022-05-08 02:38:31.000000 UTC,1660021,1c018f3c,3,23293
2022-05-08 02:37:18.000000 UTC,1660020,1c017968,7,6138
2022-05-08 02:33:06.000000 UTC,1660019,1c017eba,2,6072
2022-05-08 02:32:14.000000 UTC,1660018,1c01826c,1,1693
2022-05-08 02:31:53.000000 UTC,1660017,1c018175,7,7746
2022-05-08 02:27:46.000000 UTC,1660016,1c017eba,1,1714
2022-05-08 02:27:39.000000 UTC,1660015,1c0179e4,10,19385
2022-05-08 02:22:11.000000 UTC,1660014,1c017c35,1,2671
2022-05-08 02:22:05.000000 UTC,1660013,1c018082,2,2936
2022-05-08 02:21:50.000000 UTC,1660012,1c0178fe,5,6421
2022-05-08 02:18:42.000000 UTC,1660011,1c017b41,4,19837
2022-05-08 02:17:34.000000 UTC,1660010,1c017ed4,4,2697
2022-05-08 02:15:18.000000 UTC,1660009,1c017ef5,5,13687
2022-05-08 02:12:49.000000 UTC,1660008,1c017cde,1,1714
2022-05-08 02:12:30.000000 UTC,1660007,1c018212,6,16567
2022-05-08 02:09:58.000000 UTC,1660006,1c01887c,2,2843
2022-05-08 02:09:28.000000 UTC,1660005,1c018d14,1,1714
2022-05-08 02:09:09.000000 UTC,1660004,1c018fee,3,5406
2022-05-08 02:08:28.000000 UTC,1660003,1c019194,8,5434
2022-05-08 02:05:36.000000 UTC,1660002,1c01915c,1,1699
2022-05-08 02:04:58.000000 UTC,1660001,1c01980f,2,2915
2022-05-08 02:04:25.000000 UTC,1660000,1c01a007,2,12967
2022-05-08 02:03:47.000000 UTC,1659999,1c019f14,3,4747
2022-05-08 02:03:08.000000 UTC,1659998,1c019c10,1,1699
2022-05-08 02:02:48.000000 UTC,1659997,1c018f4c,2,2197
2022-05-08 02:01:48.000000 UTC,1659996,1c01a07e,1,1714
2022-05-08 02:00:59.000000 UTC,1659995,1c01bbbf,7,8823
2022-05-08 01:58:28.000000 UTC,1659994,1c01c0cc,1,1714
2022-05-08 01:58:22.000000 UTC,1659993,1c01b9e7,1,1714
2022-05-08 01:57:32.000000 UTC,1659992,1c01b5ff,2,3244
2022-05-08 01:54:48.000000 UTC,1659991,1c01afdb,2,3030
2022-05-08 01:53:55.000000 UTC,1659990,1c01a5e9,2,1959
2022-05-08 01:53:48.000000 UTC,1659989,1c019dde,1,1714
2022-05-08 01:53:40.000000 UTC,1659988,1c0198e2,1,1714
2022-05-08 01:53:15.000000 UTC,1659987,1c0193ea,2,4872
2022-05-08 01:53:12.000000 UTC,1659986,1c0191bd,1,1699
2022-05-08 01:51:20.000000 UTC,1659985,1c019344,8,10817
2022-05-08 01:50:00.000000 UTC,1659984,1c018910,2,2106
2022-05-08 01:48:24.000000 UTC,1659983,1c017aa1,2,1977
2022-05-08 01:46:59.000000 UTC,1659982,1c018971,1,1693
2022-05-08 01:45:47.000000 UTC,1659981,1c0189de,1,1720
2022-05-08 01:45:08.000000 UTC,1659980,1c01879e,3,3159
2022-05-08 01:44:11.000000 UTC,1659979,1c017ac7,2,4542
2022-05-08 01:41:48.000000 UTC,1659978,1c016930,9,9198
2022-05-08 01:37:11.000000 UTC,1659977,1c015f6b,1,1714
2022-05-08 01:37:01.000000 UTC,1659976,1c016431,1,2671
2022-05-08 01:36:39.000000 UTC,1659975,1c016c8c,1,2671
2022-05-08 01:36:28.000000 UTC,1659974,1c016511,7,18475
2022-05-08 01:31:31.000000 UTC,1659973,1c016561,12,30762
2022-05-08 01:24:40.000000 UTC,1659972,1c016b5b,4,19380
2022-05-08 01:22:09.000000 UTC,1659971,1c0166c8,1,1721
2022-05-08 01:21:58.000000 UTC,1659970,1c016ada,1,1720
2022-05-08 01:21:45.000000 UTC,1659969,1c016ad7,4,3704
2022-05-08 01:20:09.000000 UTC,1659968,1c016255,1,1720
2022-05-08 01:20:05.000000 UTC,1659967,1c01633f,1,1721
2022-05-08 01:19:30.000000 UTC,1659966,1c016266,1,1714
2022-05-08 01:18:30.000000 UTC,1659965,1c0151e5,1,1693
2022-05-08 01:17:49.000000 UTC,1659964,1c015729,3,3396
2022-05-08 01:17:07.000000 UTC,1659963,1c0157b4,4,6037
2022-05-08 01:15:05.000000 UTC,1659962,1c014eba,2,5044
2022-05-08 01:14:30.000000 UTC,1659961,1c01476c,1,1714
2022-05-08 01:12:56.000000 UTC,1659960,1c014ae4,7,5839
2022-05-08 01:08:27.000000 UTC,1659959,1c014ed4,2,2073
2022-05-08 01:07:14.000000 UTC,1659958,1c014b0f,1,1714
2022-05-08 01:06:53.000000 UTC,1659957,1c01511a,4,2413
2022-05-08 01:04:18.000000 UTC,1659956,1c014fc1,6,6913
2022-05-08 01:01:11.000000 UTC,1659955,1c0148ef,6,4556
2022-05-08 01:00:45.000000 UTC,1659954,1c015101,6,6637
2022-05-08 00:59:07.000000 UTC,1659953,1c014db5,3,4957
2022-05-08 00:56:21.000000 UTC,1659952,1c01513a,1,1714
2022-05-08 00:56:15.000000 UTC,1659951,1c015552,1,1714
2022-05-08 00:55:48.000000 UTC,1659950,1c01540b,4,3573
2022-05-08 00:53:15.000000 UTC,1659949,1c0154bb,2,1904
2022-05-08 00:53:01.000000 UTC,1659948,1c0153c1,3,3747
2022-05-08 00:50:52.000000 UTC,1659947,1c014e2a,3,4400
2022-05-08 00:49:48.000000 UTC,1659946,1c014f41,1,1721
2022-05-08 00:49:40.000000 UTC,1659945,1c015717,3,5012
2022-05-08 00:48:39.000000 UTC,1659944,1c015679,2,1959
2022-05-08 00:47:03.000000 UTC,1659943,1c01593a,2,2882
2022-05-08 00:46:47.000000 UTC,1659942,1c0152ce,4,4543
2022-05-08 00:44:05.000000 UTC,1659941,1c014e98,1,1693
2022-05-08 00:43:28.000000 UTC,1659940,1c014baf,1,1693
2022-05-08 00:43:20.000000 UTC,1659939,1c014f53,2,3774
2022-05-08 00:42:17.000000 UTC,1659938,1c0157fd,4,6526
2022-05-08 00:41:13.000000 UTC,1659937,1c01575e,2,3258
2022-05-08 00:38:38.000000 UTC,1659936,1c0154fd,1,1724
2022-05-08 00:36:53.000000 UTC,1659935,1c015243,2,12717
2022-05-08 00:35:09.000000 UTC,1659934,1c014e0a,1,1721
2022-05-08 00:35:04.000000 UTC,1659933,1c01506a,2,6610
2022-05-08 00:34:25.000000 UTC,1659932,1c0149ec,4,3039
2022-05-08 00:32:14.000000 UTC,1659931,1c014c43,2,1959
2022-05-08 00:31:02.000000 UTC,1659930,1c014923,6,4332
2022-05-08 00:29:06.000000 UTC,1659929,1c014b3e,6,5192
2022-05-08 00:27:48.000000 UTC,1659928,1c014ca9,2,2675
2022-05-08 00:27:01.000000 UTC,1659927,1c01509e,2,3049
2022-05-08 00:25:05.000000 UTC,1659926,1c015264,1,1693
2022-05-08 00:25:00.000000 UTC,1659925,1c01511a,2,4131
2022-05-08 00:23:39.000000 UTC,1659924,1c01531b,1,1714
2022-05-08 00:22:43.000000 UTC,1659923,1c01548e,5,16919
2022-05-08 00:20:22.000000 UTC,1659922,1c0152f2,2,2903
2022-05-08 00:19:23.000000 UTC,1659921,1c014a07,2,1925
2022-05-08 00:17:31.000000 UTC,1659920,1c014458,1,1693
2022-05-08 00:16:32.000000 UTC,1659919,1c0147a0,1,1714
2022-05-08 00:15:59.000000 UTC,1659918,1c0147a4,3,2329
2022-05-08 00:15:08.000000 UTC,1659917,1c0148f0,1,1693
2022-05-08 00:14:09.000000 UTC,1659916,1c014810,1,1728
2022-05-08 00:11:03.000000 UTC,1659915,1c014a5d,4,13970
2022-05-08 00:08:45.000000 UTC,1659914,1c014c2f,3,4287
2022-05-08 00:07:59.000000 UTC,1659913,1c0156ac,2,1925
2022-05-08 00:06:32.000000 UTC,1659912,1c015470,4,2448
2022-05-08 00:06:16.000000 UTC,1659911,1c015770,12,4405
2022-05-08 00:04:45.000000 UTC,1659910,1c0159e3,1,1693
2022-05-08 00:04:31.000000 UTC,1659909,1c015a29,8,9335
2022-05-08 00:03:50.000000 UTC,1659908,1c015a6d,2,4094
2022-05-08 00:03:28.000000 UTC,1659907,1c015eb5,2,2142
2022-05-08 00:02:09.000000 UTC,1659906,1c015fa4,6,5318
2022-05-07 23:59:37.000000 UTC,1659905,1c016483,1,1714
2022-05-07 23:57:41.000000 UTC,1659904,1c0167d1,2,1938
2022-05-07 23:55:32.000000 UTC,1659903,1c016936,1,1693
2022-05-07 23:54:59.000000 UTC,1659902,1c016a47,1,1714
2022-05-07 23:54:08.000000 UTC,1659901,1c0169d9,2,1924
2022-05-07 23:53:02.000000 UTC,1659900,1c016a0f,1,1714
2022-05-07 23:52:43.000000 UTC,1659899,1c0169d7,1,1714
2022-05-07 23:52:20.000000 UTC,1659898,1c017416,1,1693
2022-05-07 23:51:58.000000 UTC,1659897,1c017252,2,1903
2022-05-07 23:50:53.000000 UTC,1659896,1c01728f,2,3149
2022-05-07 23:49:56.000000 UTC,1659895,1c01779a,1,1714
2022-05-07 23:49:48.000000 UTC,1659894,1c016ecf,1,1714
2022-05-07 23:48:57.000000 UTC,1659893,1c01714c,2,11640
2022-05-07 23:48:42.000000 UTC,1659892,1c016928,2,2085
2022-05-07 23:48:06.000000 UTC,1659891,1c016940,2,1944
2022-05-07 23:45:33.000000 UTC,1659890,1c0163df,1,1714
2022-05-07 23:45:17.000000 UTC,1659889,1c016105,2,1937
2022-05-07 23:42:18.000000 UTC,1659888,1c015ff9,5,23500
2022-05-07 23:40:07.000000 UTC,1659887,1c0160f8,4,3489
2022-05-07 23:38:07.000000 UTC,1659886,1c015f08,3,5852
2022-05-07 23:37:41.000000 UTC,1659885,1c016440,2,1938
2022-05-07 23:35:55.000000 UTC,1659884,1c01628b,2,30976
2022-05-07 23:34:37.000000 UTC,1659883,1c016d9e,2,9045
2022-05-07 23:33:06.000000 UTC,1659882,1c016aee,2,2366
2022-05-07 23:31:50.000000 UTC,1659881,1c0161e4,2,1938
2022-05-07 23:30:59.000000 UTC,1659880,1c0167d1,5,3649
2022-05-07 23:29:31.000000 UTC,1659879,1c015f3b,4,6572
2022-05-07 23:28:37.000000 UTC,1659878,1c015be8,1,1693
2022-05-07 23:28:29.000000 UTC,1659877,1c01686e,1,1714
2022-05-07 23:27:43.000000 UTC,1659876,1c015e64,3,2481
2022-05-07 23:24:46.000000 UTC,1659875,1c0163b9,1,2671
2022-05-07 23:24:26.000000 UTC,1659874,1c01662e,4,3849
2022-05-07 23:21:32.000000 UTC,1659873,1c016732,4,4126
2022-05-07 23:19:42.000000 UTC,1659872,1c01697e,1,1714
2022-05-07 23:18:41.000000 UTC,1659871,1c016acf,7,14317
2022-05-07 23:15:37.000000 UTC,1659870,1c017705,1,1693
2022-05-07 23:15:32.000000 UTC,1659869,1c0177f1,1,1714
2022-05-07 23:15:00.000000 UTC,1659868,1c01706c,1,1723
2022-05-07 23:14:36.000000 UTC,1659867,1c0175e3,2,1959
2022-05-07 23:14:08.000000 UTC,1659866,1c016e03,1,1693
2022-05-07 23:13:00.000000 UTC,1659865,1c017230,2,1999
2022-05-07 23:11:49.000000 UTC,1659864,1c018551,1,1714
2022-05-07 23:11:44.000000 UTC,1659863,1c018933,3,4138
2022-05-07 23:09:13.000000 UTC,1659862,1c01888f,1,1714
2022-05-07 23:09:01.000000 UTC,1659861,1c01a81d,3,2477
2022-05-07 23:06:14.000000 UTC,1659860,1c01963a,1,1714
2022-05-07 23:06:11.000000 UTC,1659859,1c01996f,1,1733
2022-05-07 23:05:53.000000 UTC,1659858,1c01942f,4,6581
2022-05-07 23:04:35.000000 UTC,1659857,1c01930b,1,1721
2022-05-07 23:04:15.000000 UTC,1659856,1c018fce,2,1966
2022-05-07 23:04:09.000000 UTC,1659855,1c01a45e,6,15480
2022-05-07 23:00:53.000000 UTC,1659854,1c019f53,1,1714
2022-05-07 23:00:47.000000 UTC,1659853,1c01904d,3,2565
2022-05-07 23:00:08.000000 UTC,1659852,1c018e03,1,1693
2022-05-07 22:59:36.000000 UTC,1659851,1c018bc4,1,1731
2022-05-07 22:59:28.000000 UTC,1659850,1c0189bf,1,1714
2022-05-07 22:59:12.000000 UTC,1659849,1c018a27,3,3538
2022-05-07 22:58:21.000000 UTC,1659848,1c01854a,1,1693
2022-05-07 22:54:52.000000 UTC,1659847,1c017332,1,2671
2022-05-07 22:54:50.000000 UTC,1659846,1c016a9b,1,1721
2022-05-07 22:54:16.000000 UTC,1659845,1c01680e,2,2072
2022-05-07 22:53:07.000000 UTC,1659844,1c014d14,1,1699
2022-05-07 22:52:20.000000 UTC,1659843,1c015e18,1,1693
2022-05-07 22:51:36.000000 UTC,1659842,1c015ccf,9,15488
2022-05-07 22:47:02.000000 UTC,1659841,1c015cf7,2,2105
2022-05-07 22:44:35.000000 UTC,1659840,1c015ab1,2,2916
2022-05-07 22:43:58.000000 UTC,1659839,1c015c27,11,10411
2022-05-07 22:35:48.000000 UTC,1659838,1c01478b,1,1720
2022-05-07 22:35:41.000000 UTC,1659837,1c014727,3,4338
2022-05-07 22:34:03.000000 UTC,1659836,1c0147e4,1,1714
2022-05-07 22:33:47.000000 UTC,1659835,1c014d0e,2,3230
2022-05-07 22:32:45.000000 UTC,1659834,1c015488,1,1714
2022-05-07 22:32:35.000000 UTC,1659833,1c015223,9,17545
2022-05-07 22:26:15.000000 UTC,1659832,1c014ea6,2,15870
2022-05-07 22:25:12.000000 UTC,1659831,1c0158cb,3,4332
2022-05-07 22:24:06.000000 UTC,1659830,1c015d97,1,1719
2022-05-07 22:23:36.000000 UTC,1659829,1c015dc4,1,1714
2022-05-07 22:22:45.000000 UTC,1659828,1c016182,5,10371
2022-05-07 22:21:11.000000 UTC,1659827,1c01658a,4,2466
2022-05-07 22:19:18.000000 UTC,1659826,1c015af3,1,1720
2022-05-07 22:19:04.000000 UTC,1659825,1c01594d,1,1714
2022-05-07 22:18:37.000000 UTC,1659824,1c016893,2,4484
2022-05-07 22:18:05.000000 UTC,1659823,1c016ac3,1,1693
2022-05-07 22:18:00.000000 UTC,1659822,1c017dff,1,1727
2022-05-07 22:16:59.000000 UTC,1659821,1c017de5,5,14223
2022-05-07 22:12:31.000000 UTC,1659820,1c01813e,4,5141
2022-05-07 22:11:10.000000 UTC,1659819,1c01889e,1,1714
2022-05-07 22:11:04.000000 UTC,1659818,1c0187f6,1,1693
2022-05-07 22:10:48.000000 UTC,1659817,1c018a26,2,2232
2022-05-07 22:10:45.000000 UTC,1659816,1c0189aa,1,2671
2022-05-07 22:10:16.000000 UTC,1659815,1c01894a,2,2522
2022-05-07 22:10:05.000000 UTC,1659814,1c01833e,1,2671
2022-05-07 22:09:41.000000 UTC,1659813,1c017fc2,4,4623
2022-05-07 22:08:43.000000 UTC,1659812,1c01812d,3,3831
2022-05-07 22:06:47.000000 UTC,1659811,1c018ace,1,1714
2022-05-07 22:06:30.000000 UTC,1659810,1c0188e8,1,1714
2022-05-07 22:06:09.000000 UTC,1659809,1c019095,4,5035
2022-05-07 22:04:06.000000 UTC,1659808,1c0195d2,5,5471
2022-05-07 22:03:00.000000 UTC,1659807,1c018b71,1,2671
2022-05-07 22:02:52.000000 UTC,1659806,1c019e3d,2,2067
2022-05-07 22:02:26.000000 UTC,1659805,1c0190b0,6,4912
2022-05-07 22:00:58.000000 UTC,1659804,1c0191cf,7,4720
2022-05-07 21:59:28.000000 UTC,1659803,1c0195d8,1,1714
2022-05-07 21:59:11.000000 UTC,1659802,1c018c95,8,22468
2022-05-07 21:56:12.000000 UTC,1659801,1c018cb5,1,2671
2022-05-07 21:56:03.000000 UTC,1659800,1c018a55,5,5794
2022-05-07 21:52:02.000000 UTC,1659799,1c018bfb,1,1693
2022-05-07 21:51:49.000000 UTC,1659798,1c018d94,1,1721
2022-05-07 21:51:11.000000 UTC,1659797,1c018bca,5,6540
2022-05-07 21:49:16.000000 UTC,1659796,1c0194d8,1,1693
2022-05-07 21:48:30.000000 UTC,1659795,1c019a3c,3,6572
2022-05-07 21:46:07.000000 UTC,1659794,1c018e6f,1,1693
2022-05-07 21:45:55.000000 UTC,1659793,1c018e20,1,1714
2022-05-07 21:45:42.000000 UTC,1659792,1c01882b,2,6358
2022-05-07 21:45:06.000000 UTC,1659791,1c018ee1,1,1714
2022-05-07 21:44:57.000000 UTC,1659790,1c018af0,1,1714
2022-05-07 21:44:51.000000 UTC,1659789,1c018456,2,2205
2022-05-07 21:42:25.000000 UTC,1659788,1c018426,3,5894
2022-05-07 21:41:25.000000 UTC,1659787,1c017ff9,8,24484
2022-05-07 21:38:09.000000 UTC,1659786,1c018118,6,4230
2022-05-07 21:36:37.000000 UTC,1659785,1c0182c5,1,1721
2022-05-07 21:35:54.000000 UTC,1659784,1c017f30,7,18564
2022-05-07 21:31:21.000000 UTC,1659783,1c017705,3,4069
2022-05-07 21:30:07.000000 UTC,1659782,1c0173ee,1,1699
2022-05-07 21:29:24.000000 UTC,1659781,1c018e9d,3,2169
2022-05-07 21:27:39.000000 UTC,1659780,1c018cb3,1,1721
2022-05-07 21:27:34.000000 UTC,1659779,1c01832d,2,4505
2022-05-07 21:26:36.000000 UTC,1659778,1c017aa7,4,2447
2022-05-07 21:24:31.000000 UTC,1659777,1c017bb3,2,2914
2022-05-07 21:23:40.000000 UTC,1659776,1c0174f9,2,1904
2022-05-07 21:23:04.000000 UTC,1659775,1c017fb5,1,1693
2022-05-07 21:22:52.000000 UTC,1659774,1c017228,3,3597
2022-05-07 21:20:34.000000 UTC,1659773,1c016cd1,2,8040
2022-05-07 21:18:52.000000 UTC,1659772,1c015c57,1,1714
2022-05-07 21:18:43.000000 UTC,1659771,1c0159ab,3,2793
2022-05-07 21:17:30.000000 UTC,1659770,1c015824,5,4064
2022-05-07 21:15:23.000000 UTC,1659769,1c014fe7,9,15554
2022-05-07 21:12:02.000000 UTC,1659768,1c015240,1,1714
2022-05-07 21:11:45.000000 UTC,1659767,1c0157b8,5,5398
2022-05-07 21:08:10.000000 UTC,1659766,1c01589e,4,7362
2022-05-07 21:06:24.000000 UTC,1659765,1c01539b,1,1733
2022-05-07 21:06:05.000000 UTC,1659764,1c013aad,7,5731
2022-05-07 21:03:22.000000 UTC,1659763,1c013877,3,3148
2022-05-07 21:02:14.000000 UTC,1659762,1c013536,4,3373
2022-05-07 21:01:31.000000 UTC,1659761,1c013645,1,1721
2022-05-07 21:00:55.000000 UTC,1659760,1c013112,4,6602
2022-05-07 21:00:18.000000 UTC,1659759,1c0132ab,8,3892
2022-05-07 20:52:10.000000 UTC,1659758,1c0121be,2,4914
2022-05-07 20:51:09.000000 UTC,1659757,1c012384,3,4070
2022-05-07 20:49:52.000000 UTC,1659756,1c012469,6,14344
2022-05-07 20:49:13.000000 UTC,1659755,1c012846,2,2070
2022-05-07 20:47:36.000000 UTC,1659754,1c01247e,1,1714
2022-05-07 20:46:58.000000 UTC,1659753,1c0125cf,9,23996
2022-05-07 20:40:30.000000 UTC,1659752,1c012ae4,2,3547
2022-05-07 20:39:17.000000 UTC,1659751,1c0123b2,1,1714
2022-05-07 20:39:07.000000 UTC,1659750,1c012379,1,1693
2022-05-07 20:39:01.000000 UTC,1659749,1c011ef4,5,3804
2022-05-07 20:37:04.000000 UTC,1659748,1c01216e,1,1721
2022-05-07 20:36:16.000000 UTC,1659747,1c01223b,2,4471
2022-05-07 20:35:10.000000 UTC,1659746,1c0123e3,3,2715
2022-05-07 20:32:33.000000 UTC,1659745,1c0129c5,8,26033
2022-05-07 20:29:24.000000 UTC,1659744,1c012d3b,1,1733
2022-05-07 20:27:25.000000 UTC,1659743,1c012f2f,3,6439
2022-05-07 20:27:18.000000 UTC,1659742,1c01361f,1,1714
2022-05-07 20:25:48.000000 UTC,1659741,1c0138e2,3,4451
2022-05-07 20:25:03.000000 UTC,1659740,1c013623,2,6051
2022-05-07 20:24:30.000000 UTC,1659739,1c0137fa,2,2902
2022-05-07 20:23:25.000000 UTC,1659738,1c013658,1,1699
2022-05-07 20:23:14.000000 UTC,1659737,1c0144df,3,2202
2022-05-07 20:22:13.000000 UTC,1659736,1c01451d,5,5372
2022-05-07 20:21:06.000000 UTC,1659735,1c014118,6,5357
2022-05-07 20:19:39.000000 UTC,1659734,1c014508,1,1714
2022-05-07 20:19:32.000000 UTC,1659733,1c014201,1,1714
2022-05-07 20:18:35.000000 UTC,1659732,1c014825,1,1714
2022-05-07 20:18:16.000000 UTC,1659731,1c014a7b,1,2671
2022-05-07 20:17:33.000000 UTC,1659730,1c014c28,5,3003
2022-05-07 20:15:26.000000 UTC,1659729,1c015044,1,1720
2022-05-07 20:15:21.000000 UTC,1659728,1c014c65,6,30649
2022-05-07 20:12:44.000000 UTC,1659727,1c0150c4,1,2671
2022-05-07 20:12:34.000000 UTC,1659726,1c01573b,1,1714
2022-05-07 20:12:23.000000 UTC,1659725,1c0152ac,3,2414
2022-05-07 20:11:17.000000 UTC,1659724,1c014eb8,4,7795
2022-05-07 20:10:44.000000 UTC,1659723,1c014ea5,3,42240
2022-05-07 20:09:09.000000 UTC,1659722,1c014fc4,6,6437
2022-05-07 20:07:40.000000 UTC,1659721,1c015127,1,2671
2022-05-07 20:07:32.000000 UTC,1659720,1c0148b0,5,5374
2022-05-07 20:05:06.000000 UTC,1659719,1c015262,4,2988
2022-05-07 20:03:37.000000 UTC,1659718,1c01564c,2,4087
2022-05-07 20:03:13.000000 UTC,1659717,1c01578e,2,1935
2022-05-07 20:02:57.000000 UTC,1659716,1c015b8a,1,1714
2022-05-07 20:02:48.000000 UTC,1659715,1c015736,8,6070
2022-05-07 19:58:49.000000 UTC,1659714,1c016a08,1,1693
2022-05-07 19:58:15.000000 UTC,1659713,1c0164c4,2,4087
2022-05-07 19:57:27.000000 UTC,1659712,1c01647c,1,1721
2022-05-07 19:56:39.000000 UTC,1659711,1c016694,3,2169
2022-05-07 19:55:10.000000 UTC,1659710,1c015fea,3,4332
2022-05-07 19:53:40.000000 UTC,1659709,1c015b87,2,1925
2022-05-07 19:53:21.000000 UTC,1659708,1c016160,2,1943
2022-05-07 19:52:13.000000 UTC,1659707,1c015eee,3,3989
2022-05-07 19:50:56.000000 UTC,1659706,1c01655a,2,2514
2022-05-07 19:50:41.000000 UTC,1659705,1c017221,1,1714
2022-05-07 19:48:17.000000 UTC,1659704,1c016e90,2,2106
2022-05-07 19:46:40.000000 UTC,1659703,1c0181de,3,2169
2022-05-07 19:45:31.000000 UTC,1659702,1c01746d,1,1693
2022-05-07 19:45:14.000000 UTC,1659701,1c01742d,1,1720
2022-05-07 19:45:10.000000 UTC,1659700,1c0172f8,1,1733
2022-05-07 19:45:07.000000 UTC,1659699,1c016b04,1,1693
2022-05-07 19:45:01.000000 UTC,1659698,1c017455,1,1714
2022-05-07 19:43:53.000000 UTC,1659697,1c0160f6,10,18103
2022-05-07 19:41:27.000000 UTC,1659696,1c015d4e,5,5323
2022-05-07 19:40:04.000000 UTC,1659695,1c015abd,1,1714
2022-05-07 19:39:23.000000 UTC,1659694,1c015517,6,5703
2022-05-07 19:37:10.000000 UTC,1659693,1c014e54,1,1720
2022-05-07 19:37:04.000000 UTC,1659692,1c0149eb,7,6151
2022-05-07 19:32:13.000000 UTC,1659691,1c013ed4,1,2671
2022-05-07 19:32:11.000000 UTC,1659690,1c01434e,4,4278
2022-05-07 19:30:50.000000 UTC,1659689,1c013bda,1,1714
2022-05-07 19:29:52.000000 UTC,1659688,1c013108,1,1725
2022-05-07 19:28:48.000000 UTC,1659687,1c013132,3,2329
2022-05-07 19:27:57.000000 UTC,1659686,1c011ab1,3,2183
2022-05-07 19:24:58.000000 UTC,1659685,1c011d14,1,1714
2022-05-07 19:24:52.000000 UTC,1659684,1c01164a,3,4365
2022-05-07 19:22:36.000000 UTC,1659683,1c01152c,5,6835
2022-05-07 19:18:29.000000 UTC,1659682,1c0112e9,2,2072
2022-05-07 19:18:22.000000 UTC,1659681,1c0112ca,7,35049
2022-05-07 19:10:45.000000 UTC,1659680,1c011416,3,4382
2022-05-07 19:10:13.000000 UTC,1659679,1c01192d,3,4471
